2D/3D B M d delta AcceptanceProbability NumberOfPerturbations
3 50 200 4.1 157 0.244950 100000
3 50 200 4.1 158 0.241950 100000
3 50 200 4.1 159 0.240240 100000
3 50 200 4.1 160 0.237890 100000
3 50 200 4.1 161 0.238490 100000
3 50 200 4.1 162 0.237580 100000
3 50 200 4.1 163 0.237140 100000
3 50 200 4.1 164 0.234750 100000
3 50 200 4.1 165 0.233810 100000
3 50 200 4.1 166 0.231870 100000
3 50 200 4.1 167 0.231060 100000
3 50 200 4.1 168 0.229420 100000
3 50 200 4.1 169 0.227860 100000
3 50 200 4.1 170 0.228890 100000
3 50 200 4.1 171 0.227450 100000
3 50 200 4.1 172 0.225070 100000
3 50 200 4.1 173 0.224340 100000
3 50 200 4.1 174 0.223810 100000
3 50 200 4.1 175 0.223210 100000
3 50 200 4.1 176 0.220750 100000
3 50 200 4.1 177 0.215470 100000
3 50 200 4.1 178 0.225070 100000
3 50 200 4.1 179 0.219850 100000
3 50 200 4.1 180 0.218980 100000
3 50 200 4.2 0 1.000000 100000
3 50 200 4.2 1 0.998060 100000
3 50 200 4.2 2 0.990060 100000
3 50 200 4.2 3 0.980130 100000
3 50 200 4.2 4 0.967920 100000
3 50 200 4.2 5 0.956580 100000
3 50 200 4.2 6 0.946700 100000
3 50 200 4.2 7 0.932660 100000
3 50 200 4.2 8 0.925970 100000
3 50 200 4.2 9 0.913460 100000
3 50 200 4.2 10 0.903040 100000
3 50 200 4.2 11 0.891590 100000
3 50 200 4.2 12 0.882140 100000
3 50 200 4.2 13 0.872360 100000
3 50 200 4.2 14 0.861640 100000
3 50 200 4.2 15 0.856410 100000
3 50 200 4.2 16 0.840150 100000
3 50 200 4.2 17 0.835550 100000
3 50 200 4.2 18 0.823020 100000
3 50 200 4.2 19 0.813980 100000
3 50 200 4.2 20 0.806920 100000
3 50 200 4.2 21 0.794730 100000
3 50 200 4.2 22 0.786640 100000
3 50 200 4.2 23 0.777230 100000
3 50 200 4.2 24 0.768600 100000
3 50 200 4.2 25 0.760590 100000
3 50 200 4.2 26 0.749750 100000
3 50 200 4.2 27 0.742020 100000
3 50 200 4.2 28 0.733350 100000
3 50 200 4.2 29 0.723380 100000
3 50 200 4.2 30 0.716250 100000
3 50 200 4.2 31 0.709470 100000
3 50 200 4.2 32 0.699340 100000
3 50 200 4.2 33 0.690700 100000
3 50 200 4.2 34 0.683110 100000
3 50 200 4.2 35 0.677430 100000
3 50 200 4.2 36 0.666510 100000
3 50 200 4.2 37 0.660180 100000
3 50 200 4.2 38 0.648880 100000
3 50 200 4.2 39 0.644320 100000
3 50 200 4.2 40 0.636310 100000
3 50 200 4.2 41 0.626750 100000
3 50 200 4.2 42 0.622890 100000
3 50 200 4.2 43 0.615070 100000
3 50 200 4.2 44 0.607240 100000
3 50 200 4.2 45 0.602730 100000
3 50 200 4.2 46 0.594780 100000
3 50 200 4.2 47 0.586190 100000
3 50 200 4.2 48 0.582320 100000
3 50 200 4.2 49 0.576030 100000
3 50 200 4.2 50 0.568940 100000
3 50 200 4.2 51 0.561660 100000
3 50 200 4.2 52 0.557520 100000
3 50 200 4.2 53 0.548740 100000
3 50 200 4.2 54 0.544760 100000
3 50 200 4.2 55 0.537910 100000
3 50 200 4.2 56 0.532680 100000
3 50 200 4.2 57 0.526990 100000
3 50 200 4.2 58 0.524700 100000
3 50 200 4.2 59 0.516180 100000
3 50 200 4.2 60 0.512950 100000
3 50 200 4.2 61 0.503990 100000
3 50 200 4.2 62 0.499240 100000
3 50 200 4.2 63 0.496330 100000
3 50 200 4.2 64 0.490620 100000
3 50 200 4.2 65 0.483480 100000
3 50 200 4.2 66 0.478870 100000
3 50 200 4.2 67 0.473150 100000
3 50 200 4.2 68 0.467640 100000
3 50 200 4.2 69 0.464140 100000
3 50 200 4.2 70 0.458410 100000
3 50 200 4.2 71 0.454130 100000
3 50 200 4.2 72 0.450370 100000
3 50 200 4.2 73 0.443260 100000
3 50 200 4.2 74 0.443220 100000
3 50 200 4.2 75 0.433710 100000
3 50 200 4.2 76 0.434260 100000
3 50 200 4.2 77 0.428730 100000
3 50 200 4.2 78 0.427330 100000
3 50 200 4.2 79 0.424280 100000
3 50 200 4.2 80 0.420290 100000
3 50 200 4.2 81 0.413850 100000
3 50 200 4.2 82 0.408260 100000
3 50 200 4.2 83 0.410480 100000
3 50 200 4.2 84 0.406050 100000
3 50 200 4.2 85 0.398770 100000
3 50 200 4.2 86 0.394870 100000
3 50 200 4.2 87 0.395290 100000
3 50 200 4.2 88 0.390540 100000
3 50 200 4.2 89 0.384220 100000
3 50 200 4.2 90 0.383290 100000
3 50 200 4.2 91 0.380770 100000
3 50 200 4.2 92 0.377160 100000
3 50 200 4.2 93 0.373810 100000
3 50 200 4.2 94 0.372380 100000
3 50 200 4.2 95 0.368590 100000
3 50 200 4.2 96 0.364540 100000
3 50 200 4.2 97 0.363410 100000
3 50 200 4.2 98 0.360790 100000
3 50 200 4.2 99 0.359320 100000
3 50 200 4.2 100 0.352610 100000
3 50 200 4.2 101 0.347930 100000
3 50 200 4.2 102 0.346480 100000
3 50 200 4.2 103 0.346230 100000
3 50 200 4.2 104 0.343370 100000
3 50 200 4.2 105 0.342310 100000
3 50 200 4.2 106 0.336610 100000
3 50 200 4.2 107 0.333430 100000
3 50 200 4.2 108 0.332190 100000
3 50 200 4.2 109 0.325890 100000
3 50 200 4.2 110 0.328740 100000
3 50 200 4.2 111 0.325510 100000
3 50 200 4.2 112 0.322810 100000
3 50 200 4.2 113 0.319520 100000
3 50 200 4.2 114 0.316780 100000
3 50 200 4.2 115 0.313790 100000
3 50 200 4.2 116 0.311390 100000
3 50 200 4.2 117 0.310130 100000
3 50 200 4.2 118 0.308360 100000
3 50 200 4.2 119 0.309820 100000
3 50 200 4.2 120 0.304690 100000
3 50 200 4.2 121 0.304350 100000
3 50 200 4.2 122 0.302950 100000
3 50 200 4.2 123 0.300220 100000
3 50 200 4.2 124 0.296620 100000
3 50 200 4.2 125 0.295880 100000
3 50 200 4.2 126 0.291630 100000
3 50 200 4.2 127 0.294870 100000
3 50 200 4.2 128 0.288120 100000
3 50 200 4.2 129 0.287380 100000
3 50 200 4.2 130 0.287450 100000
3 50 200 4.2 131 0.282110 100000
3 50 200 4.2 132 0.283460 100000
3 50 200 4.2 133 0.278070 100000
3 50 200 4.2 134 0.282210 100000
3 50 200 4.2 135 0.277960 100000
3 50 200 4.2 136 0.275650 100000
3 50 200 4.2 137 0.272810 100000
3 50 200 4.2 138 0.273450 100000
3 50 200 4.2 139 0.274040 100000
3 50 200 4.2 140 0.268160 100000
3 50 200 4.2 141 0.267310 100000
3 50 200 4.2 142 0.264530 100000
3 50 200 4.2 143 0.265040 100000
3 50 200 4.2 144 0.262570 100000
3 50 200 4.2 145 0.260560 100000
3 50 200 4.2 146 0.262240 100000
3 50 200 4.2 147 0.259960 100000
3 50 200 4.2 148 0.258870 100000
3 50 200 4.2 149 0.258590 100000
3 50 200 4.2 150 0.258310 100000
3 50 200 4.2 151 0.255100 100000
3 50 200 4.2 152 0.251130 100000
3 50 200 4.2 153 0.249220 100000
3 50 200 4.2 154 0.250550 100000
3 50 200 4.2 155 0.248240 100000
3 50 200 4.2 156 0.248230 100000
3 50 200 4.2 157 0.247840 100000
3 50 200 4.2 158 0.242450 100000
3 50 200 4.2 159 0.241640 100000
3 50 200 4.2 160 0.240220 100000
3 50 200 4.2 161 0.241510 100000
3 50 200 4.2 162 0.236990 100000
3 50 200 4.2 163 0.237600 100000
3 50 200 4.2 164 0.236670 100000
3 50 200 4.2 165 0.235460 100000
3 50 200 4.2 166 0.236160 100000
3 50 200 4.2 167 0.234640 100000
3 50 200 4.2 168 0.233460 100000
3 50 200 4.2 169 0.233000 100000
3 50 200 4.2 170 0.231090 100000
3 50 200 4.2 171 0.225520 100000
3 50 200 4.2 172 0.228270 100000
3 50 200 4.2 173 0.227490 100000
3 50 200 4.2 174 0.224320 100000
3 50 200 4.2 175 0.222670 100000
3 50 200 4.2 176 0.225720 100000
3 50 200 4.2 177 0.222720 100000
3 50 200 4.2 178 0.222410 100000
3 50 200 4.2 179 0.221240 100000
3 50 200 4.2 180 0.222230 100000
3 50 200 4.3 0 1.000000 100000
3 50 200 4.3 1 0.998320 100000
3 50 200 4.3 2 0.990030 100000
3 50 200 4.3 3 0.979600 100000
3 50 200 4.3 4 0.968270 100000
3 50 200 4.3 5 0.956710 100000
3 50 200 4.3 6 0.946050 100000
3 50 200 4.3 7 0.938140 100000
3 50 200 4.3 8 0.924430 100000
3 50 200 4.3 9 0.912700 100000
3 50 200 4.3 10 0.905820 100000
3 50 200 4.3 11 0.897720 100000
3 50 200 4.3 12 0.888100 100000
3 50 200 4.3 13 0.871840 100000
3 50 200 4.3 14 0.864790 100000
3 50 200 4.3 15 0.854480 100000
3 50 200 4.3 16 0.845860 100000
3 50 200 4.3 17 0.836880 100000
3 50 200 4.3 18 0.827400 100000
3 50 200 4.3 19 0.815870 100000
3 50 200 4.3 20 0.808630 100000
3 50 200 4.3 21 0.800040 100000
3 50 200 4.3 22 0.788910 100000
3 50 200 4.3 23 0.779210 100000
3 50 200 4.3 24 0.774520 100000
3 50 200 4.3 25 0.761960 100000
3 50 200 4.3 26 0.752940 100000
3 50 200 4.3 27 0.742400 100000
3 50 200 4.3 28 0.736690 100000
3 50 200 4.3 29 0.726670 100000
3 50 200 4.3 30 0.716600 100000
3 50 200 4.3 31 0.712400 100000
3 50 200 4.3 32 0.699480 100000
3 50 200 4.3 33 0.694040 100000
3 50 200 4.3 34 0.686700 100000
3 50 200 4.3 35 0.676580 100000
3 50 200 4.3 36 0.670680 100000
3 50 200 4.3 37 0.663300 100000
3 50 200 4.3 38 0.654540 100000
3 50 200 4.3 39 0.646020 100000
3 50 200 4.3 40 0.637650 100000
3 50 200 4.3 41 0.632510 100000
3 50 200 4.3 42 0.626750 100000
3 50 200 4.3 43 0.619900 100000
3 50 200 4.3 44 0.610360 100000
3 50 200 4.3 45 0.601620 100000
3 50 200 4.3 46 0.597680 100000
3 50 200 4.3 47 0.591920 100000
3 50 200 4.3 48 0.583190 100000
3 50 200 4.3 49 0.576720 100000
3 50 200 4.3 50 0.570880 100000
3 50 200 4.3 51 0.565710 100000
3 50 200 4.3 52 0.558300 100000
3 50 200 4.3 53 0.554270 100000
3 50 200 4.3 54 0.548060 100000
3 50 200 4.3 55 0.537760 100000
3 50 200 4.3 56 0.533350 100000
3 50 200 4.3 57 0.531650 100000
3 50 200 4.3 58 0.522460 100000
3 50 200 4.3 59 0.516420 100000
3 50 200 4.3 60 0.513840 100000
3 50 200 4.3 61 0.509330 100000
3 50 200 4.3 62 0.500710 100000
3 50 200 4.3 63 0.498080 100000
3 50 200 4.3 64 0.491410 100000
3 50 200 4.3 65 0.485850 100000
3 50 200 4.3 66 0.481690 100000
3 50 200 4.3 67 0.478570 100000
3 50 200 4.3 68 0.474120 100000
3 50 200 4.3 69 0.471170 100000
3 50 200 4.3 70 0.465720 100000
3 50 200 4.3 71 0.460250 100000
3 50 200 4.3 72 0.450870 100000
3 50 200 4.3 73 0.451480 100000
3 50 200 4.3 74 0.443570 100000
3 50 200 4.3 75 0.441210 100000
3 50 200 4.3 76 0.437920 100000
3 50 200 4.3 77 0.433650 100000
3 50 200 4.3 78 0.427720 100000
3 50 200 4.3 79 0.429400 100000
3 50 200 4.3 80 0.421410 100000
3 50 200 4.3 81 0.420140 100000
3 50 200 4.3 82 0.417270 100000
3 50 200 4.3 83 0.413960 100000
3 50 200 4.3 84 0.407820 100000
3 50 200 4.3 85 0.401830 100000
3 50 200 4.3 86 0.400700 100000
3 50 200 4.3 87 0.395540 100000
3 50 200 4.3 88 0.390370 100000
3 50 200 4.3 89 0.388660 100000
3 50 200 4.3 90 0.386270 100000
3 50 200 4.3 91 0.384970 100000
3 50 200 4.3 92 0.381120 100000
3 50 200 4.3 93 0.375660 100000
3 50 200 4.3 94 0.374030 100000
3 50 200 4.3 95 0.372700 100000
3 50 200 4.3 96 0.368140 100000
3 50 200 4.3 97 0.365900 100000
3 50 200 4.3 98 0.361180 100000
3 50 200 4.3 99 0.357670 100000
3 50 200 4.3 100 0.359480 100000
3 50 200 4.3 101 0.353700 100000
3 50 200 4.3 102 0.354840 100000
3 50 200 4.3 103 0.347840 100000
3 50 200 4.3 104 0.344010 100000
3 50 200 4.3 105 0.342100 100000
3 50 200 4.3 106 0.343080 100000
3 50 200 4.3 107 0.340020 100000
3 50 200 4.3 108 0.336690 100000
3 50 200 4.3 109 0.335480 100000
3 50 200 4.3 110 0.330890 100000
3 50 200 4.3 111 0.328610 100000
3 50 200 4.3 112 0.328710 100000
3 50 200 4.3 113 0.320260 100000
3 50 200 4.3 114 0.321100 100000
3 50 200 4.3 115 0.316710 100000
3 50 200 4.3 116 0.313750 100000
3 50 200 4.3 117 0.317260 100000
3 50 200 4.3 118 0.314170 100000
3 50 200 4.3 119 0.311480 100000
3 50 200 4.3 120 0.309210 100000
3 50 200 4.3 121 0.302720 100000
3 50 200 4.3 122 0.302960 100000
3 50 200 4.3 123 0.300640 100000
3 50 200 4.3 124 0.301920 100000
3 50 200 4.3 125 0.296500 100000
3 50 200 4.3 126 0.296070 100000
3 50 200 4.3 127 0.294460 100000
3 50 200 4.3 128 0.292600 100000
3 50 200 4.3 129 0.290990 100000
3 50 200 4.3 130 0.289640 100000
3 50 200 4.3 131 0.286740 100000
3 50 200 4.3 132 0.283970 100000
3 50 200 4.3 133 0.283960 100000
3 50 200 4.3 134 0.282160 100000
3 50 200 4.3 135 0.281590 100000
3 50 200 4.3 136 0.281310 100000
3 50 200 4.3 137 0.277230 100000
3 50 200 4.3 138 0.274250 100000
3 50 200 4.3 139 0.269280 100000
3 50 200 4.3 140 0.272940 100000
3 50 200 4.3 141 0.267270 100000
3 50 200 4.3 142 0.269700 100000
3 50 200 4.3 143 0.265710 100000
3 50 200 4.3 144 0.265650 100000
3 50 200 4.3 145 0.263990 100000
3 50 200 4.3 146 0.263760 100000
3 50 200 4.3 147 0.263670 100000
3 50 200 4.3 148 0.257380 100000
3 50 200 4.3 149 0.256420 100000
3 50 200 4.3 150 0.257040 100000
3 50 200 4.3 151 0.257550 100000
3 50 200 4.3 152 0.253800 100000
3 50 200 4.3 153 0.252250 100000
3 50 200 4.3 154 0.252950 100000
3 50 200 4.3 155 0.249880 100000
3 50 200 4.3 156 0.252780 100000
3 50 200 4.3 157 0.248100 100000
3 50 200 4.3 158 0.246670 100000
3 50 200 4.3 159 0.246460 100000
3 50 200 4.3 160 0.245000 100000
3 50 200 4.3 161 0.242440 100000
3 50 200 4.3 162 0.242850 100000
3 50 200 4.3 163 0.240120 100000
3 50 200 4.3 164 0.239310 100000
3 50 200 4.3 165 0.238330 100000
3 50 200 4.3 166 0.237350 100000
3 50 200 4.3 167 0.236430 100000
3 50 200 4.3 168 0.238020 100000
3 50 200 4.3 169 0.233740 100000
3 50 200 4.3 170 0.231320 100000
3 50 200 4.3 171 0.231050 100000
3 50 200 4.3 172 0.231290 100000
3 50 200 4.3 173 0.228950 100000
3 50 200 4.3 174 0.228740 100000
3 50 200 4.3 175 0.227160 100000
3 50 200 4.3 176 0.225820 100000
3 50 200 4.3 177 0.222810 100000
3 50 200 4.3 178 0.226780 100000
3 50 200 4.3 179 0.220470 100000
3 50 200 4.3 180 0.220800 100000
3 50 200 4.4 0 1.000000 100000
3 50 200 4.4 1 0.997640 100000
3 50 200 4.4 2 0.990520 100000
3 50 200 4.4 3 0.981090 100000
3 50 200 4.4 4 0.966290 100000
3 50 200 4.4 5 0.956940 100000
3 50 200 4.4 6 0.948430 100000
3 50 200 4.4 7 0.935650 100000
3 50 200 4.4 8 0.925630 100000
3 50 200 4.4 9 0.917510 100000
3 50 200 4.4 10 0.905850 100000
3 50 200 4.4 11 0.894640 100000
3 50 200 4.4 12 0.885980 100000
3 50 200 4.4 13 0.877380 100000
3 50 200 4.4 14 0.863050 100000
3 50 200 4.4 15 0.855440 100000
3 50 200 4.4 16 0.848030 100000
3 50 200 4.4 17 0.836460 100000
3 50 200 4.4 18 0.827210 100000
3 50 200 4.4 19 0.819640 100000
3 50 200 4.4 20 0.808770 100000
3 50 200 4.4 21 0.799480 100000
3 50 200 4.4 22 0.791250 100000
3 50 200 4.4 23 0.783350 100000
3 50 200 4.4 24 0.773950 100000
3 50 200 4.4 25 0.765190 100000
3 50 200 4.4 26 0.756000 100000
3 50 200 4.4 27 0.745780 100000
3 50 200 4.4 28 0.739010 100000
3 50 200 4.4 29 0.731350 100000
3 50 200 4.4 30 0.721790 100000
3 50 200 4.4 31 0.714030 100000
3 50 200 4.4 32 0.708120 100000
3 50 200 4.4 33 0.697590 100000
3 50 200 4.4 34 0.689410 100000
3 50 200 4.4 35 0.681010 100000
3 50 200 4.4 36 0.674740 100000
3 50 200 4.4 37 0.666890 100000
3 50 200 4.4 38 0.658520 100000
3 50 200 4.4 39 0.652210 100000
3 50 200 4.4 40 0.643760 100000
3 50 200 4.4 41 0.636790 100000
3 50 200 4.4 42 0.626530 100000
3 50 200 4.4 43 0.623670 100000
3 50 200 4.4 44 0.613180 100000
3 50 200 4.4 45 0.607630 100000
3 50 200 4.4 46 0.603870 100000
3 50 200 4.4 47 0.593880 100000
3 50 200 4.4 48 0.584950 100000
3 50 200 4.4 49 0.580080 100000
3 50 200 4.4 50 0.574650 100000
3 50 200 4.4 51 0.568470 100000
3 50 200 4.4 52 0.561860 100000
3 50 200 4.4 53 0.560040 100000
3 50 200 4.4 54 0.549520 100000
3 50 200 4.4 55 0.544690 100000
3 50 200 4.4 56 0.540610 100000
3 50 200 4.4 57 0.532840 100000
3 50 200 4.4 58 0.526420 100000
3 50 200 4.4 59 0.522700 100000
3 50 200 4.4 60 0.512500 100000
3 50 200 4.4 61 0.511010 100000
3 50 200 4.4 62 0.507810 100000
3 50 200 4.4 63 0.499510 100000
3 50 200 4.4 64 0.497650 100000
3 50 200 4.4 65 0.490420 100000
3 50 200 4.4 66 0.486040 100000
3 50 200 4.4 67 0.481760 100000
3 50 200 4.4 68 0.475390 100000
3 50 200 4.4 69 0.471850 100000
3 50 200 4.4 70 0.466060 100000
3 50 200 4.4 71 0.460510 100000
3 50 200 4.4 72 0.457310 100000
3 50 200 4.4 73 0.455330 100000
3 50 200 4.4 74 0.450630 100000
3 50 200 4.4 75 0.446770 100000
3 50 200 4.4 76 0.438170 100000
3 50 200 4.4 77 0.440320 100000
3 50 200 4.4 78 0.435890 100000
3 50 200 4.4 79 0.426100 100000
3 50 200 4.4 80 0.424400 100000
3 50 200 4.4 81 0.422870 100000
3 50 200 4.4 82 0.417300 100000
3 50 200 4.4 83 0.412100 100000
3 50 200 4.4 84 0.409460 100000
3 50 200 4.4 85 0.406490 100000
3 50 200 4.4 86 0.402510 100000
3 50 200 4.4 87 0.401280 100000
3 50 200 4.4 88 0.394130 100000
3 50 200 4.4 89 0.396590 100000
3 50 200 4.4 90 0.388880 100000
3 50 200 4.4 91 0.385300 100000
3 50 200 4.4 92 0.384210 100000
3 50 200 4.4 93 0.381710 100000
3 50 200 4.4 94 0.377290 100000
3 50 200 4.4 95 0.375230 100000
3 50 200 4.4 96 0.371540 100000
3 50 200 4.4 97 0.368590 100000
3 50 200 4.4 98 0.363350 100000
3 50 200 4.4 99 0.362550 100000
3 50 200 4.4 100 0.357740 100000
3 50 200 4.4 101 0.356310 100000
3 50 200 4.4 102 0.353620 100000
3 50 200 4.4 103 0.350560 100000
3 50 200 4.4 104 0.347590 100000
3 50 200 4.4 105 0.346110 100000
3 50 200 4.4 106 0.341800 100000
3 50 200 4.4 107 0.344500 100000
3 50 200 4.4 108 0.339640 100000
3 50 200 4.4 109 0.336160 100000
3 50 200 4.4 110 0.332090 100000
3 50 200 4.4 111 0.334000 100000
3 50 200 4.4 112 0.328460 100000
3 50 200 4.4 113 0.324140 100000
3 50 200 4.4 114 0.321830 100000
3 50 200 4.4 115 0.322140 100000
3 50 200 4.4 116 0.318820 100000
3 50 200 4.4 117 0.316890 100000
3 50 200 4.4 118 0.316130 100000
3 50 200 4.4 119 0.316980 100000
3 50 200 4.4 120 0.310710 100000
3 50 200 4.4 121 0.308880 100000
3 50 200 4.4 122 0.306310 100000
3 50 200 4.4 123 0.307470 100000
3 50 200 4.4 124 0.303630 100000
3 50 200 4.4 125 0.302940 100000
3 50 200 4.4 126 0.301790 100000
3 50 200 4.4 127 0.293360 100000
3 50 200 4.4 128 0.295450 100000
3 50 200 4.4 129 0.294940 100000
3 50 200 4.4 130 0.291260 100000
3 50 200 4.4 131 0.290520 100000
3 50 200 4.4 132 0.285470 100000
3 50 200 4.4 133 0.284180 100000
3 50 200 4.4 134 0.281820 100000
3 50 200 4.4 135 0.282040 100000
3 50 200 4.4 136 0.282300 100000
3 50 200 4.4 137 0.281090 100000
3 50 200 4.4 138 0.277320 100000
3 50 200 4.4 139 0.276500 100000
3 50 200 4.4 140 0.274960 100000
3 50 200 4.4 141 0.274080 100000
3 50 200 4.4 142 0.270850 100000
3 50 200 4.4 143 0.270300 100000
3 50 200 4.4 144 0.269420 100000
3 50 200 4.4 145 0.267560 100000
3 50 200 4.4 146 0.265670 100000
3 50 200 4.4 147 0.263870 100000
3 50 200 4.4 148 0.262240 100000
3 50 200 4.4 149 0.260980 100000
3 50 200 4.4 150 0.262010 100000
3 50 200 4.4 151 0.257400 100000
3 50 200 4.4 152 0.258260 100000
3 50 200 4.4 153 0.257670 100000
3 50 200 4.4 154 0.254630 100000
3 50 200 4.4 155 0.254130 100000
3 50 200 4.4 156 0.248760 100000
3 50 200 4.4 157 0.248250 100000
3 50 200 4.4 158 0.247770 100000
3 50 200 4.4 159 0.247300 100000
3 50 200 4.4 160 0.248770 100000
3 50 200 4.4 161 0.246170 100000
3 50 200 4.4 162 0.245960 100000
3 50 200 4.4 163 0.243640 100000
3 50 200 4.4 164 0.239620 100000
3 50 200 4.4 165 0.240810 100000
3 50 200 4.4 166 0.237200 100000
3 50 200 4.4 167 0.238790 100000
3 50 200 4.4 168 0.237740 100000
3 50 200 4.4 169 0.236930 100000
3 50 200 4.4 170 0.235580 100000
3 50 200 4.4 171 0.234570 100000
3 50 200 4.4 172 0.230500 100000
3 50 200 4.4 173 0.231060 100000
3 50 200 4.4 174 0.231930 100000
3 50 200 4.4 175 0.231020 100000
3 50 200 4.4 176 0.227060 100000
3 50 200 4.4 177 0.227650 100000
3 50 200 4.4 178 0.224220 100000
3 50 200 4.4 179 0.226280 100000
3 50 200 4.4 180 0.225040 100000
3 50 200 4.5 0 1.000000 100000
3 50 200 4.5 1 0.998050 100000
3 50 200 4.5 2 0.991320 100000
3 50 200 4.5 3 0.982030 100000
3 50 200 4.5 4 0.966550 100000
3 50 200 4.5 5 0.956120 100000
3 50 200 4.5 6 0.946440 100000
3 50 200 4.5 7 0.938980 100000
3 50 200 4.5 8 0.927200 100000
3 50 200 4.5 9 0.915330 100000
3 50 200 4.5 10 0.906540 100000
3 50 200 4.5 11 0.898550 100000
3 50 200 4.5 12 0.889680 100000
3 50 200 4.5 13 0.875210 100000
3 50 200 4.5 14 0.866520 100000
3 50 200 4.5 15 0.854630 100000
3 50 200 4.5 16 0.848580 100000
3 50 200 4.5 17 0.839880 100000
3 50 200 4.5 18 0.830560 100000
3 50 200 4.5 19 0.821100 100000
3 50 200 4.5 20 0.812190 100000
3 50 200 4.5 21 0.803390 100000
3 50 200 4.5 22 0.789950 100000
3 50 200 4.5 23 0.783900 100000
3 50 200 4.5 24 0.773420 100000
3 50 200 4.5 25 0.763450 100000
3 50 200 4.5 26 0.758970 100000
3 50 200 4.5 27 0.749750 100000
3 50 200 4.5 28 0.743640 100000
3 50 200 4.5 29 0.733090 100000
3 50 200 4.5 30 0.723830 100000
3 50 200 4.5 31 0.717020 100000
3 50 200 4.5 32 0.710980 100000
3 50 200 4.5 33 0.700160 100000
3 50 200 4.5 34 0.692210 100000
3 50 200 4.5 35 0.686020 100000
3 50 200 4.5 36 0.672820 100000
3 50 200 4.5 37 0.668570 100000
3 50 200 4.5 38 0.662310 100000
3 50 200 4.5 39 0.652720 100000
3 50 200 4.5 40 0.647180 100000
3 50 200 4.5 41 0.635570 100000
3 50 200 4.5 42 0.630170 100000
3 50 200 4.5 43 0.626430 100000
3 50 200 4.5 44 0.617640 100000
3 50 200 4.5 45 0.611110 100000
3 50 200 4.5 46 0.605950 100000
3 50 200 4.5 47 0.600350 100000
3 50 200 4.5 48 0.587750 100000
3 50 200 4.5 49 0.586810 100000
3 50 200 4.5 50 0.579410 100000
3 50 200 4.5 51 0.570480 100000
3 50 200 4.5 52 0.568680 100000
3 50 200 4.5 53 0.560160 100000
3 50 200 4.5 54 0.554930 100000
3 50 200 4.5 55 0.548750 100000
3 50 200 4.5 56 0.541950 100000
3 50 200 4.5 57 0.536700 100000
3 50 200 4.5 58 0.531110 100000
3 50 200 4.5 59 0.526270 100000
3 50 200 4.5 60 0.520380 100000
3 50 200 4.5 61 0.514560 100000
3 50 200 4.5 62 0.508020 100000
3 50 200 4.5 63 0.505840 100000
3 50 200 4.5 64 0.499960 100000
3 50 200 4.5 65 0.494410 100000
3 50 200 4.5 66 0.489890 100000
3 50 200 4.5 67 0.485570 100000
3 50 200 4.5 68 0.482070 100000
3 50 200 4.5 69 0.471140 100000
3 50 200 4.5 70 0.470590 100000
3 50 200 4.5 71 0.465500 100000
3 50 200 4.5 72 0.462750 100000
3 50 200 4.5 73 0.458740 100000
3 50 200 4.5 74 0.452680 100000
3 50 200 4.5 75 0.450390 100000
3 50 200 4.5 76 0.443620 100000
3 50 200 4.5 77 0.443180 100000
3 50 200 4.5 78 0.437590 100000
3 50 200 4.5 79 0.431760 100000
3 50 200 4.5 80 0.426800 100000
3 50 200 4.5 81 0.421530 100000
3 50 200 4.5 82 0.422850 100000
3 50 200 4.5 83 0.418930 100000
3 50 200 4.5 84 0.412020 100000
3 50 200 4.5 85 0.412410 100000
3 50 200 4.5 86 0.405870 100000
3 50 200 4.5 87 0.403650 100000
3 50 200 4.5 88 0.400990 100000
3 50 200 4.5 89 0.396070 100000
3 50 200 4.5 90 0.394750 100000
3 50 200 4.5 91 0.391700 100000
3 50 200 4.5 92 0.389860 100000
3 50 200 4.5 93 0.385140 100000
3 50 200 4.5 94 0.382460 100000
3 50 200 4.5 95 0.376150 100000
3 50 200 4.5 96 0.374420 100000
3 50 200 4.5 97 0.368730 100000
3 50 200 4.5 98 0.366900 100000
3 50 200 4.5 99 0.366030 100000
3 50 200 4.5 100 0.364000 100000
3 50 200 4.5 101 0.358400 100000
3 50 200 4.5 102 0.354230 100000
3 50 200 4.5 103 0.354670 100000
3 50 200 4.5 104 0.350980 100000
3 50 200 4.5 105 0.351120 100000
3 50 200 4.5 106 0.344490 100000
3 50 200 4.5 107 0.341770 100000
3 50 200 4.5 108 0.341450 100000
3 50 200 4.5 109 0.341600 100000
3 50 200 4.5 110 0.338000 100000
3 50 200 4.5 111 0.335290 100000
3 50 200 4.5 112 0.331510 100000
3 50 200 4.5 113 0.328140 100000
3 50 200 4.5 114 0.326770 100000
3 50 200 4.5 115 0.325680 100000
3 50 200 4.5 116 0.323170 100000
3 50 200 4.5 117 0.318410 100000
3 50 200 4.5 118 0.321890 100000
3 50 200 4.5 119 0.318580 100000
3 50 200 4.5 120 0.312450 100000
3 50 200 4.5 121 0.311330 100000
3 50 200 4.5 122 0.309110 100000
3 50 200 4.5 123 0.304800 100000
3 50 200 4.5 124 0.304790 100000
3 50 200 4.5 125 0.302680 100000
3 50 200 4.5 126 0.301730 100000
3 50 200 4.5 127 0.300490 100000
3 50 200 4.5 128 0.295390 100000
3 50 200 4.5 129 0.296210 100000
3 50 200 4.5 130 0.295080 100000
